gran,n_b,m_b,work,aspect,cost_A_outer_s,cost_B_outer_s,flip,orientation_speedup
medium,473,232,109736,2.038793103448276,1406.72,1406.72,False,1.0
medium,473,232,109736,2.038793103448276,1406.72,1406.72,False,1.0
medium,473,225,106425,2.102222222222222,1406.72,1406.72,False,1.0
medium,473,226,106898,2.0929203539823007,1406.72,1406.72,False,1.0
medium,472,225,106200,2.097777777777778,1406.72,1406.72,False,1.0
medium,472,231,109032,2.0432900432900434,1406.72,1406.72,False,1.0
medium,472,230,108560,2.0521739130434784,1406.72,1406.72,False,1.0
medium,472,220,103840,2.1454545454545455,1406.72,1406.72,False,1.0
medium,471,234,110214,2.0128205128205128,1406.72,1406.72,False,1.0
medium,471,227,106917,2.0748898678414096,1406.72,1406.72,False,1.0
medium,471,229,107859,2.056768558951965,1406.72,1406.72,False,1.0
medium,471,231,108801,2.038961038961039,1406.72,1406.72,False,1.0
medium,471,235,110685,2.0042553191489363,1406.72,1406.72,False,1.0
medium,470,234,109980,2.0085470085470085,1406.72,1406.72,False,1.0
medium,470,208,97760,2.2596153846153846,1406.72,1406.72,False,1.0
medium,470,220,103400,2.1363636363636362,1406.72,1406.72,False,1.0
medium,470,235,110450,2.0,1406.72,1406.72,False,1.0
medium,469,231,108339,2.0303030303030303,1406.72,1406.72,False,1.0
medium,469,230,107870,2.0391304347826087,1406.72,1406.72,False,1.0
medium,468,220,102960,2.1272727272727274,1406.72,1406.72,False,1.0
medium,468,230,107640,2.034782608695652,1406.72,1406.72,False,1.0
medium,468,230,107640,2.034782608695652,1406.72,1406.72,False,1.0
medium,468,227,106236,2.0616740088105727,1406.72,1406.72,False,1.0
medium,468,227,106236,2.0616740088105727,1406.72,1406.72,False,1.0
medium,468,232,108576,2.0172413793103448,1406.72,1406.72,False,1.0
medium,468,215,100620,2.1767441860465118,1406.72,1406.72,False,1.0
medium,468,228,106704,2.0526315789473686,1406.72,1406.72,False,1.0
medium,468,215,100620,2.1767441860465118,1406.72,1406.72,False,1.0
medium,467,231,107877,2.0216450216450217,1406.72,1406.72,False,1.0
medium,467,222,103674,2.1036036036036037,1406.72,1406.72,False,1.0
medium,467,224,104608,2.0848214285714284,1406.72,1406.72,False,1.0
medium,467,233,108811,2.004291845493562,1406.72,1406.72,False,1.0
medium,467,230,107410,2.0304347826086957,1406.72,1406.72,False,1.0
medium,467,225,105075,2.0755555555555554,1406.72,1406.72,False,1.0
medium,467,222,103674,2.1036036036036037,1406.72,1406.72,False,1.0
medium,467,232,108344,2.0129310344827585,1406.72,1406.72,False,1.0
medium,467,221,103207,2.1131221719457014,1406.72,1406.72,False,1.0
medium,467,225,105075,2.0755555555555554,1406.72,1406.72,False,1.0
medium,466,229,106714,2.034934497816594,1406.72,1406.72,False,1.0
medium,466,232,108112,2.0086206896551726,1406.72,1406.72,False,1.0
medium,466,220,102520,2.118181818181818,1406.72,1406.72,False,1.0
medium,466,221,102986,2.1085972850678734,1406.72,1406.72,False,1.0
medium,466,194,90404,2.402061855670103,1055.04,1055.04,False,1.0
medium,466,215,100190,2.167441860465116,1406.72,1406.72,False,1.0
medium,466,231,107646,2.017316017316017,1406.72,1406.72,False,1.0
medium,466,225,104850,2.071111111111111,1406.72,1406.72,False,1.0
medium,466,229,106714,2.034934497816594,1406.72,1406.72,False,1.0
medium,466,223,103918,2.0896860986547083,1406.72,1406.72,False,1.0
medium,466,222,103452,2.099099099099099,1406.72,1406.72,False,1.0
medium,465,220,102300,2.1136363636363638,1406.72,1406.72,False,1.0
medium,465,232,107880,2.0043103448275863,1406.72,1406.72,False,1.0
medium,464,231,107184,2.0086580086580086,1406.72,1406.72,False,1.0
medium,464,226,104864,2.0530973451327434,1406.72,1406.72,False,1.0
medium,464,228,105792,2.0350877192982457,1406.72,1406.72,False,1.0
medium,464,228,105792,2.0350877192982457,1406.72,1406.72,False,1.0
medium,464,231,107184,2.0086580086580086,1406.72,1406.72,False,1.0
medium,463,213,98619,2.1737089201877935,1406.72,1406.72,False,1.0
medium,463,219,101397,2.1141552511415527,1406.72,1406.72,False,1.0
medium,463,226,104638,2.0486725663716814,1406.72,1406.72,False,1.0
medium,463,209,96767,2.215311004784689,1055.04,1055.04,False,1.0
medium,463,215,99545,2.1534883720930234,1406.72,1406.72,False,1.0
medium,462,226,104412,2.0442477876106193,1406.72,1406.72,False,1.0
medium,462,217,100254,2.129032258064516,1406.72,1406.72,False,1.0
medium,462,225,103950,2.0533333333333332,1406.72,1406.72,False,1.0
medium,462,217,100254,2.129032258064516,1406.72,1406.72,False,1.0
medium,462,218,100716,2.1192660550458715,1406.72,1406.72,False,1.0
medium,462,229,105798,2.017467248908297,1406.72,1406.72,False,1.0
medium,461,221,101881,2.085972850678733,1406.72,1406.72,False,1.0
medium,461,225,103725,2.048888888888889,1406.72,1406.72,False,1.0
medium,461,224,103264,2.0580357142857144,1406.72,1406.72,False,1.0
medium,461,210,96810,2.1952380952380954,1055.04,1055.04,False,1.0
medium,461,220,101420,2.0954545454545452,1406.72,1406.72,False,1.0
medium,461,229,105569,2.013100436681223,1406.72,1406.72,False,1.0
medium,461,215,99115,2.144186046511628,1406.72,1406.72,False,1.0
medium,460,229,105340,2.0087336244541483,1406.72,1406.72,False,1.0
medium,460,228,104880,2.017543859649123,1406.72,1406.72,False,1.0
medium,460,230,105800,2.0,1406.72,1406.72,False,1.0
medium,459,210,96390,2.1857142857142855,1055.04,1055.04,False,1.0
medium,459,228,104652,2.013157894736842,1406.72,1406.72,False,1.0
medium,459,219,100521,2.095890410958904,1406.72,1406.72,False,1.0
medium,459,203,93177,2.2610837438423643,1055.04,1055.04,False,1.0
medium,459,218,100062,2.1055045871559632,1406.72,1406.72,False,1.0
medium,459,226,103734,2.0309734513274336,1406.72,1406.72,False,1.0
medium,458,216,98928,2.1203703703703702,1406.72,1406.72,False,1.0
medium,458,229,104882,2.0,1406.72,1406.72,False,1.0
medium,457,216,98712,2.115740740740741,1406.72,1406.72,False,1.0
medium,457,227,103739,2.013215859030837,1406.72,1406.72,False,1.0
medium,457,224,102368,2.0401785714285716,1406.72,1406.72,False,1.0
medium,457,220,100540,2.077272727272727,1406.72,1406.72,False,1.0
medium,456,217,98952,2.1013824884792625,1406.72,1406.72,False,1.0
medium,456,227,103512,2.0088105726872247,1406.72,1406.72,False,1.0
medium,455,227,103285,2.004405286343612,1406.72,1406.72,False,1.0
medium,455,213,96915,2.136150234741784,1055.04,1055.04,False,1.0
medium,455,227,103285,2.004405286343612,1406.72,1406.72,False,1.0
medium,455,218,99190,2.0871559633027523,1406.72,1406.72,False,1.0
medium,454,215,97610,2.1116279069767443,1055.04,1055.04,False,1.0
medium,454,226,102604,2.0088495575221237,1406.72,1406.72,False,1.0
medium,454,216,98064,2.1018518518518516,1406.72,1055.04,True,1.3333333333333335
medium,454,225,102150,2.017777777777778,1406.72,1406.72,False,1.0
medium,454,226,102604,2.0088495575221237,1406.72,1406.72,False,1.0
medium,454,211,95794,2.1516587677725116,1055.04,1055.04,False,1.0
medium,454,222,100788,2.045045045045045,1406.72,1406.72,False,1.0
medium,454,215,97610,2.1116279069767443,1055.04,1055.04,False,1.0
medium,454,211,95794,2.1516587677725116,1055.04,1055.04,False,1.0
medium,453,221,100113,2.0497737556561084,1406.72,1406.72,False,1.0
medium,453,226,102378,2.004424778761062,1406.72,1406.72,False,1.0
medium,453,223,101019,2.031390134529148,1406.72,1406.72,False,1.0
medium,453,212,96036,2.1367924528301887,1055.04,1055.04,False,1.0
medium,453,213,96489,2.1267605633802815,1055.04,1055.04,False,1.0
medium,452,214,96728,2.1121495327102804,1055.04,1055.04,False,1.0
medium,452,222,100344,2.036036036036036,1406.72,1406.72,False,1.0
medium,452,219,98988,2.0639269406392695,1406.72,1406.72,False,1.0
medium,452,210,94920,2.1523809523809523,1055.04,1055.04,False,1.0
medium,452,203,91756,2.226600985221675,1055.04,1055.04,False,1.0
medium,452,224,101248,2.017857142857143,1406.72,1406.72,False,1.0
medium,452,223,100796,2.0269058295964126,1406.72,1406.72,False,1.0
medium,452,226,102152,2.0,1406.72,1406.72,False,1.0
medium,452,226,102152,2.0,1406.72,1406.72,False,1.0
medium,452,220,99440,2.0545454545454547,1406.72,1406.72,False,1.0
medium,452,202,91304,2.237623762376238,1055.04,1055.04,False,1.0
medium,452,210,94920,2.1523809523809523,1055.04,1055.04,False,1.0
medium,451,223,100573,2.022421524663677,1406.72,1406.72,False,1.0
medium,450,215,96750,2.0930232558139537,1055.04,1055.04,False,1.0
medium,450,207,93150,2.1739130434782608,1055.04,1055.04,False,1.0
medium,450,222,99900,2.027027027027027,1406.72,1406.72,False,1.0
medium,450,223,100350,2.0179372197309418,1406.72,1406.72,False,1.0
medium,450,209,94050,2.15311004784689,1055.04,1055.04,False,1.0
medium,450,222,99900,2.027027027027027,1406.72,1406.72,False,1.0
medium,450,224,100800,2.0089285714285716,1406.72,1406.72,False,1.0
medium,449,224,100576,2.0044642857142856,1406.72,1406.72,False,1.0
medium,449,217,97433,2.0691244239631335,1055.04,1406.72,False,1.3333333333333335
medium,449,224,100576,2.0044642857142856,1406.72,1406.72,False,1.0
medium,449,218,97882,2.0596330275229358,1055.04,1406.72,False,1.3333333333333335
medium,449,200,89800,2.245,1055.04,1055.04,False,1.0
medium,449,217,97433,2.0691244239631335,1055.04,1406.72,False,1.3333333333333335
medium,448,198,88704,2.2626262626262625,1055.04,1055.04,False,1.0
medium,448,222,99456,2.018018018018018,1406.72,1406.72,False,1.0
medium,448,208,93184,2.1538461538461537,1055.04,1055.04,False,1.0
medium,447,209,93423,2.138755980861244,1055.04,1055.04,False,1.0
medium,447,218,97446,2.05045871559633,1055.04,1406.72,False,1.3333333333333335
medium,447,211,94317,2.118483412322275,1055.04,1055.04,False,1.0
medium,447,221,98787,2.02262443438914,1406.72,1406.72,False,1.0
medium,447,216,96552,2.0694444444444446,1055.04,1055.04,False,1.0
medium,447,210,93870,2.1285714285714286,1055.04,1055.04,False,1.0
medium,446,219,97674,2.036529680365297,1406.72,1406.72,False,1.0
medium,446,223,99458,2.0,1406.72,1406.72,False,1.0
medium,446,217,96782,2.055299539170507,1055.04,1406.72,False,1.3333333333333335
medium,446,223,99458,2.0,1406.72,1406.72,False,1.0
medium,446,203,90538,2.1970443349753697,1055.04,1055.04,False,1.0
medium,446,216,96336,2.064814814814815,1055.04,1055.04,False,1.0
medium,445,215,95675,2.0697674418604652,1055.04,1055.04,False,1.0
medium,445,218,97010,2.041284403669725,1055.04,1406.72,False,1.3333333333333335
medium,445,210,93450,2.119047619047619,1055.04,1055.04,False,1.0
medium,445,221,98345,2.013574660633484,1406.72,1406.72,False,1.0
medium,445,216,96120,2.060185185185185,1055.04,1055.04,False,1.0
medium,445,209,93005,2.1291866028708135,1055.04,1055.04,False,1.0
medium,444,218,96792,2.036697247706422,1055.04,1406.72,False,1.3333333333333335
medium,444,209,92796,2.124401913875598,1055.04,1055.04,False,1.0
medium,444,204,90576,2.176470588235294,1055.04,1055.04,False,1.0
medium,444,205,91020,2.1658536585365855,1055.04,1055.04,False,1.0
medium,444,221,98124,2.009049773755656,1055.04,1406.72,False,1.3333333333333335
medium,444,215,95460,2.0651162790697675,1055.04,1055.04,False,1.0
medium,444,217,96348,2.046082949308756,1055.04,1406.72,False,1.3333333333333335
medium,444,210,93240,2.1142857142857143,1055.04,1055.04,False,1.0
medium,444,221,98124,2.009049773755656,1055.04,1406.72,False,1.3333333333333335
medium,443,219,97017,2.0228310502283104,1055.04,1406.72,False,1.3333333333333335
medium,443,218,96574,2.032110091743119,1055.04,1406.72,False,1.3333333333333335
medium,443,217,96131,2.0414746543778803,1055.04,1406.72,False,1.3333333333333335
medium,443,218,96574,2.032110091743119,1055.04,1406.72,False,1.3333333333333335
medium,443,209,92587,2.1196172248803826,1055.04,1055.04,False,1.0
medium,443,201,89043,2.2039800995024876,1055.04,1055.04,False,1.0
medium,442,208,91936,2.125,1055.04,1055.04,False,1.0
medium,442,211,93262,2.09478672985782,1055.04,1055.04,False,1.0
medium,442,217,95914,2.0368663594470044,1055.04,1055.04,False,1.0
medium,442,214,94588,2.0654205607476634,1055.04,1055.04,False,1.0
medium,442,201,88842,2.199004975124378,1055.04,1055.04,False,1.0
medium,442,217,95914,2.0368663594470044,1055.04,1055.04,False,1.0
medium,441,199,87759,2.2160804020100504,1055.04,1055.04,False,1.0
medium,441,214,94374,2.060747663551402,1055.04,1055.04,False,1.0
medium,441,207,91287,2.130434782608696,1055.04,1055.04,False,1.0
medium,441,218,96138,2.022935779816514,1055.04,1055.04,False,1.0
medium,441,213,93933,2.0704225352112675,1055.04,1055.04,False,1.0
medium,441,216,95256,2.0416666666666665,1055.04,1055.04,False,1.0
medium,440,212,93280,2.0754716981132075,1055.04,1055.04,False,1.0
medium,440,210,92400,2.0952380952380953,1055.04,1055.04,False,1.0
medium,440,205,90200,2.1463414634146343,1055.04,1055.04,False,1.0
medium,440,212,93280,2.0754716981132075,1055.04,1055.04,False,1.0
medium,440,219,96360,2.009132420091324,1055.04,1055.04,False,1.0
medium,440,206,90640,2.1359223300970873,1055.04,1055.04,False,1.0
medium,439,219,96141,2.0045662100456623,1055.04,1055.04,False,1.0
medium,439,216,94824,2.0324074074074074,1055.04,1055.04,False,1.0
medium,439,216,94824,2.0324074074074074,1055.04,1055.04,False,1.0
medium,439,217,95263,2.0230414746543777,1055.04,1055.04,False,1.0
medium,439,205,89995,2.1414634146341465,1055.04,1055.04,False,1.0
medium,439,219,96141,2.0045662100456623,1055.04,1055.04,False,1.0
medium,439,208,91312,2.110576923076923,1055.04,1055.04,False,1.0
medium,439,207,90873,2.1207729468599035,1055.04,1055.04,False,1.0
medium,438,200,87600,2.19,1055.04,1055.04,False,1.0
medium,438,218,95484,2.0091743119266057,1055.04,1055.04,False,1.0
medium,438,205,89790,2.1365853658536587,1055.04,1055.04,False,1.0
medium,438,215,94170,2.0372093023255813,1055.04,1055.04,False,1.0
medium,438,210,91980,2.085714285714286,1055.04,1055.04,False,1.0
medium,438,199,87162,2.201005025125628,1055.04,1055.04,False,1.0
medium,438,197,86286,2.2233502538071064,1055.04,1055.04,False,1.0
medium,438,211,92418,2.075829383886256,1055.04,1055.04,False,1.0
medium,437,213,93081,2.051643192488263,1055.04,1055.04,False,1.0
medium,437,204,89148,2.142156862745098,1055.04,1055.04,False,1.0
medium,437,207,90459,2.111111111111111,1055.04,1055.04,False,1.0
medium,437,218,95266,2.0045871559633026,1055.04,1055.04,False,1.0
medium,437,207,90459,2.111111111111111,1055.04,1055.04,False,1.0
medium,436,214,93304,2.0373831775700935,1055.04,1055.04,False,1.0
medium,436,208,90688,2.0961538461538463,1055.04,1055.04,False,1.0
medium,436,207,90252,2.106280193236715,1055.04,1055.04,False,1.0
medium,436,208,90688,2.0961538461538463,1055.04,1055.04,False,1.0
medium,435,206,89610,2.1116504854368934,1055.04,1055.04,False,1.0
medium,435,215,93525,2.0232558139534884,1055.04,1055.04,False,1.0
medium,435,208,90480,2.0913461538461537,1055.04,1055.04,False,1.0
medium,435,209,90915,2.0813397129186604,1055.04,1055.04,False,1.0
medium,435,215,93525,2.0232558139534884,1055.04,1055.04,False,1.0
medium,435,208,90480,2.0913461538461537,1055.04,1055.04,False,1.0
medium,434,204,88536,2.127450980392157,1055.04,1055.04,False,1.0
medium,434,217,94178,2.0,1055.04,1055.04,False,1.0
medium,434,214,92876,2.02803738317757,1055.04,1055.04,False,1.0
medium,434,204,88536,2.127450980392157,1055.04,1055.04,False,1.0
medium,434,208,90272,2.0865384615384617,1055.04,1055.04,False,1.0
medium,434,216,93744,2.009259259259259,1055.04,1055.04,False,1.0
medium,434,201,87234,2.1592039800995027,1055.04,1055.04,False,1.0
medium,433,215,93095,2.013953488372093,1055.04,1055.04,False,1.0
medium,433,208,90064,2.081730769230769,1055.04,1055.04,False,1.0
medium,433,215,93095,2.013953488372093,1055.04,1055.04,False,1.0
medium,433,208,90064,2.081730769230769,1055.04,1055.04,False,1.0
medium,433,210,90930,2.0619047619047617,1055.04,1055.04,False,1.0
medium,432,213,92016,2.028169014084507,1055.04,1055.04,False,1.0
medium,432,214,92448,2.0186915887850465,1055.04,1055.04,False,1.0
medium,432,202,87264,2.1386138613861387,1055.04,1055.04,False,1.0
medium,432,203,87696,2.12807881773399,1055.04,1055.04,False,1.0
medium,432,190,82080,2.2736842105263158,1055.04,1055.04,False,1.0
medium,432,204,88128,2.1176470588235294,1055.04,1055.04,False,1.0
medium,431,208,89648,2.0721153846153846,1055.04,1055.04,False,1.0
medium,431,213,91803,2.023474178403756,1055.04,1055.04,False,1.0
medium,431,214,92234,2.014018691588785,1055.04,1055.04,False,1.0
medium,431,207,89217,2.082125603864734,1055.04,1055.04,False,1.0
medium,431,205,88355,2.102439024390244,1055.04,1055.04,False,1.0
medium,431,206,88786,2.092233009708738,1055.04,1055.04,False,1.0
medium,431,209,90079,2.062200956937799,1055.04,1055.04,False,1.0
medium,431,206,88786,2.092233009708738,1055.04,1055.04,False,1.0
medium,431,211,90941,2.042654028436019,1055.04,1055.04,False,1.0
medium,431,208,89648,2.0721153846153846,1055.04,1055.04,False,1.0
medium,431,215,92665,2.0046511627906978,1055.04,1055.04,False,1.0
medium,430,201,86430,2.1393034825870645,1055.04,1055.04,False,1.0
medium,430,198,85140,2.1717171717171717,1055.04,1055.04,False,1.0
medium,430,213,91590,2.0187793427230045,1055.04,1055.04,False,1.0
medium,430,214,92020,2.0093457943925235,1055.04,1055.04,False,1.0
medium,430,203,87290,2.1182266009852215,1055.04,1055.04,False,1.0
medium,430,205,88150,2.097560975609756,1055.04,1055.04,False,1.0
medium,430,205,88150,2.097560975609756,1055.04,1055.04,False,1.0
medium,429,201,86229,2.1343283582089554,1055.04,1055.04,False,1.0
medium,429,213,91377,2.0140845070422535,1055.04,1055.04,False,1.0
medium,429,206,88374,2.0825242718446604,1055.04,1055.04,False,1.0
medium,429,208,89232,2.0625,1055.04,1055.04,False,1.0
medium,429,194,83226,2.211340206185567,1055.04,1055.04,False,1.0
medium,429,202,86658,2.123762376237624,1055.04,1055.04,False,1.0
medium,428,204,87312,2.0980392156862746,1055.04,1055.04,False,1.0
medium,428,209,89452,2.047846889952153,1055.04,1055.04,False,1.0
medium,428,208,89024,2.0576923076923075,1055.04,1055.04,False,1.0
medium,428,206,88168,2.0776699029126213,1055.04,1055.04,False,1.0
medium,428,197,84316,2.1725888324873095,1055.04,1055.04,False,1.0
medium,428,192,82176,2.2291666666666665,1055.04,1055.04,False,1.0
medium,428,210,89880,2.038095238095238,1055.04,1055.04,False,1.0
medium,428,211,90308,2.028436018957346,1055.04,1055.04,False,1.0
medium,428,211,90308,2.028436018957346,1055.04,1055.04,False,1.0
medium,427,202,86254,2.113861386138614,1055.04,1055.04,False,1.0
medium,427,207,88389,2.0628019323671496,1055.04,1055.04,False,1.0
medium,427,210,89670,2.033333333333333,1055.04,1055.04,False,1.0
medium,427,205,87535,2.0829268292682928,1055.04,1055.04,False,1.0
medium,427,211,90097,2.023696682464455,1055.04,1055.04,False,1.0
medium,427,212,90524,2.0141509433962264,1055.04,1055.04,False,1.0
medium,427,202,86254,2.113861386138614,1055.04,1055.04,False,1.0
medium,427,199,84973,2.1457286432160805,1055.04,1055.04,False,1.0
medium,427,213,90951,2.004694835680751,1055.04,1055.04,False,1.0
medium,427,206,87962,2.0728155339805827,1055.04,1055.04,False,1.0
medium,426,186,79236,2.2903225806451615,1055.04,1055.04,False,1.0
medium,426,196,83496,2.173469387755102,1055.04,1055.04,False,1.0
